text,anger,anticipation,disgust,fear,joy,love,optimism,pessimism,sadness,surprise,trust
و انا راجعه لقيت الازاله موجوده و بتشيل كل القعدات و الكلام ده و الشارع فضي و حاسه ان الدنيا مش سيبالي اي خرم ابتهاج بجد,0,0,1,0,1,0,0,1,1,0,0
خالص العزاء والمواساه رحمها الله وجعلها اخر احزانكم,0,0,0,0,0,0,0,0,1,0,0
اذكرني بخير اذا قارنت يوما بيني وبينها وارعبك الفرق بين حجمك لدي ولديها وادركت ضخامه قسوه الزمان بفقدك لمثلي,1,0,0,0,0,0,0,1,1,0,0
وانت ماشي في مصر عارف انها فرحانه بيك 💜,0,0,0,0,1,1,0,0,0,0,0
يعني لسه مخلصين الاربعاء الشهادات الاحد 😟 دحنا حتي لسه صاحيين من يوم الاربع😂😂 رعب الشهادات,0,0,0,1,0,0,0,0,0,0,0
خوفي يوم من الايام انا اصيرلك عديم احساس 💔,0,1,0,1,0,0,0,1,1,0,0
حسره في قلبي لا توصف للاسف,0,0,0,0,0,0,0,0,1,0,0
شكراً لِك لانك من بعد مارحلت علمتني اكون هالشخصّ بالقوه هذي وبالقسوه هذي,0,0,0,0,0,0,0,1,1,0,0
الله انا اذا زعلت ولا صرت غضبانه انام يمكن 😭 ✋,1,0,0,0,0,0,0,1,1,0,0
كانت عيناه تعكسان هدوء السماء و كان قلبي انا مكدرا مثل الجحيم,0,0,0,1,0,1,0,0,1,0,0
مشكلتي لما اكون سعيده ماعرف انام 😂,0,0,0,0,1,0,0,0,0,0,0
كن شاكرا ما دمت حيا واعلم بان الدنيا ايام تدوروقل دائماالحمد لله تعش دائما في سرور اللهم اجعلنا شاكرين لنعمك راضين بقضائك متلذذين بذكرك,0,0,0,0,0,0,1,0,0,0,1
نسيت نفسي ايه ياعم انا مش لاقي كلبه اسكت 😂😂 الساعه ١٢ ومص يا بيبي وي توقيت مصر حاليا عادي 😍,1,0,0,0,0,0,0,1,1,0,0
اسبوع كامل بروح من الشغل الكهرباء قاطعه اليوم برضه كانت قاطعه الجديد انها جت وانا ع باب البيت ويا فرحه ما تمت قطعت بعد نص ساعه غزه للمجهول,1,1,1,0,0,0,0,1,1,1,0
استياء شديد من الموطنين وغضب حارق بسبب عدم توزيع السيوله في مصارف مناطق الواحات ينذر بحدوث كارثه كان الله في عون المحتاجين 😢 😢,1,0,0,0,0,0,0,0,1,0,0
من الواضح ان عديم الرجوله مالقا الا البنات يتقوا عليهم انسان مقرف وضعيف اقسم بالله مهما كان لاتمد يدك علي بنت سربوت ينزع عبايه فتاه,1,0,1,0,0,0,0,0,0,0,0
هو ممكن اكسر هجاز التعداد جهاز غبي غبي وبطئ يشعر بالاحباط,1,0,1,0,0,0,0,0,0,0,0
في كل رمضان يتضاعف الحنين الي من في القبور تعيس,0,0,0,0,0,0,0,0,1,0,0
بواب العماره باعها يا حزن الحزن,0,0,0,0,0,0,0,1,1,0,0
غرد بدعاء مع فوضه مشاعر ربي انت الوحيد الذي تعطي ولا تمن بعطائك انت الكريم ربي رجوتك فرحه تسر بها خواطرنا 💓,0,0,0,0,0,1,1,0,0,0,1
فرحه روما بنت المعلمين الف مليون مبروك يا رووما وربنا يتمملكم ع خير باذن الله ويسعد ايامك ويملاها فرح وبركه دايما يارب 😍 😍 ❤ 😻 ✋,0,0,0,0,1,1,0,0,0,0,0
ياعيد طلتك علينابها الهم ينزاح ويفرح بزولك كل طفلا صغيري مايحمل من الدنيا سوي ضحك ومزاح وماهمه بالدنيا سوي الثوب الجديد شور بيت,0,0,0,0,1,1,1,0,0,0,0
كنا عم نستنا شغلات احسن من هيك بعد كل هالموت والتدمير والتهجير و التعب ياحيف بس,1,0,1,0,0,0,0,1,1,0,0
المحاولات البائسه مقطوعه الامل بس هيك عبثاً تحاول ماتدري انت خبل ولا انت بجنون تحبه ,0,0,0,0,0,0,0,1,1,0,0
كلنا نصوم رمضان حركات تزعل وتتنرفز بحجه انك صايم وتعبان تكفي لاتصوم لان رمضان شهر للتقوي مو للعصبيه والزعل رمضان كريم ,1,0,0,0,0,0,0,0,1,0,0
والله حنا شعب عظيم خفه الدم موجوده بكل افراد المجتمع حتي المشايخ 😂❤,0,0,0,0,1,1,1,0,0,0,1
ان تحب شيئا بالقدر الذي يشعرك بامتلاك سعاده الدنيا ثم يختفي او ينتهي او يزول فان ذلك جد محبط,0,0,0,0,0,0,0,1,1,0,0
جبران باشا الجزار مرضكم وحقدكم اسود متل قلوبكم نحن جبل ما بهزنا ريح واي ريح جايي من فوبياباسيل انجلطوا,1,0,1,0,0,0,0,0,0,0,0
تحس ان الموظفين الي ف الشئون دول بياخدوا المرتب عشان يعذبوبنا 😡,1,0,1,0,0,0,0,0,0,0,0
انا وشلون احب انسان غيرك لوّ غيابك طال وانا للحين اضمّك في دعائي دمعه و امين ,0,0,0,0,0,1,0,0,1,0,0
ليش يا بوفيصل شالي مكدرك ,0,1,0,0,0,0,0,0,1,0,0
لابد من رفع لافتت الحداد علي الكلبه سويلينا التي فارقه الحياه اليوم شويه لواكه المارك مؤسس الفيس بوك,1,0,1,0,0,0,0,0,0,0,0
٩١١ ذكري رحيلك ثمان سنوات ولازالت رائحتك عالقه في خاصرهايامي هيبه العزاء دموع اخواتي والم الفقد ونظرهالشتات وحزن وارتعاش نبضي 💔 امي رحمك الله,0,0,0,0,0,0,0,0,1,0,0
مايستفزن ويطلعن من طوري الا الاصوات المرتفعه وكانهم دقيقه ويتذابحون وهم بطبيعتهم,1,0,0,0,0,0,0,0,0,0,0
بتخاف تسال عشان خايف تتاكد,0,0,0,1,0,0,0,0,0,0,0
وارجع واقول ننسي كل الكلام ده الي بقوله انا او غيري ونشوف الصوره بشكل اشمل واوسع بعيدا عن ضغط الخوف خصوصا بالخليج الذي يعيش حاله هلع وزعر,0,0,0,1,0,0,1,0,0,0,0
يخونك كل خوفي عليك لو انت فاكرني هشمت فيك ومش هسال كمان مالك دا انا لو حد جرح فيك بحس الجرح انا قبليك واقول يارتني انا بدالك ❣,0,0,0,0,0,0,0,1,1,0,0
مانا لو محستش ان بيتي مقبره مش هروح ولا عايزاني انتحر بره 😂😂 بهجت ريح المدام ,1,1,0,0,0,0,0,1,0,0,0
لا عيني احنا هسه ميتين من الخوف لا لا لا والف لا لا تخوفنا,0,0,0,1,0,0,0,1,0,0,0
الف مبروك توامسعادتنا اللهم اجعل ايام تؤامنا كلها بخير وسعاده وبافضل حال شاهدين لكم لا عليكم تستاهلون وحنا معكم للملايين باذن الله,0,0,0,0,1,1,1,0,0,0,0
لاول مره اعيش رهبه خوف حزن واقعي انكسار ما ينجبر فقدان اعز ما عندي دموع امي و ابوي و اخواني يارب الطف بقلب كل فاقد,0,0,0,1,0,0,0,0,1,0,0
ههههههههههههههه ماحب السياسه انا واكرهها لان فيه ناس مختصين بالامور هذي ولا تنجرين ورا الاعلام الي يدور الفتنه,1,0,1,0,0,0,0,0,0,0,0
من كثر ما شهدت الخبر انصدمت غلطه سراي يريد التعاقد مع دانيلو و ماثيو استر يا ستار علي اليمين و علئ اليسار راح يتغير الاسم الئ غلطه العمر,1,0,0,0,0,0,0,0,0,1,0
انت مش مقدر خطوره الموقف وبتشربلي شاي 😐عموما مبيطلبش,1,0,1,0,0,0,0,0,0,0,0
الانثي التي بكت ب حراره ذات يوم لن تبقي جبانه للابد ,0,0,0,0,0,0,1,0,1,0,0
اه طبعا ما بصير يكتب هيك كلمات لمذيعه محترمه مثل خديجه بن قنه بس قناه الجزيره شغل فتنه وتخريب وتحريض 😠,1,0,0,0,0,0,0,0,0,0,0
الموضوع الاي احنا بنهري فيه و نتخانق عليه انهارده مثير للدهشه والاشمئزاز و الاحتقار و القئ كمانبناقش ارضنا بتاعتنا و لا لا هزلت,1,0,1,0,0,0,0,0,0,1,0
هيك يعني لجماعهصباحالخير جريمه مروعه في جناتا اب يقتل ابنته وزوجته ثم يطلق النار علي نفسه بس هيك,1,0,1,1,0,0,0,0,1,0,0
حلقي راسي رجولي ركبتي فقدت الاحساس فيهم يعني اوكي مجربه بيت رعب بباريس وبدبي ومت خوف بس حقت اليوم تفوز هذا وانا كنت مستهينه فيها اهه 😭 😭,0,0,0,1,0,0,0,0,0,0,0
تراجع غريب ارتباك غريب انت افضل في الشوط الاول فلماذا هذا التراجع والارتباك,1,0,0,0,0,0,0,1,1,1,0
كل مافي الامر اني غاضب اننا لا نظهر ولا نقدم اساطيرنا بانفسنا غاضب علي انفسنا وليس الغرب,1,0,0,0,0,0,0,0,0,0,0
انني اتغير بطريقه مخيفه اقلل من عدد اصدقائي واواجه حزني بكل برود ✨,0,0,0,1,0,0,0,0,1,0,0
ايه خير المحن اللي انتشر علي تويتر 😟 سيبته علي الفيس جيت لقيته علي تويتر ليه ها 😟,1,0,1,0,0,0,0,0,0,0,0
هه يا زينه ابتسامه رضا و سعاده نابعه من القلب 😂 😍,0,0,0,0,1,1,1,0,0,0,0
احس اني متنرفزه من شخصيه وحده وجالسه احط حري كلو فيها 🤦 🏻 ‍♀️,1,0,0,0,0,0,0,0,0,0,0
لعل ابي مُخلد في الجنه لعلهُ مسروراً بلقي الرحمن,0,0,0,0,0,0,1,0,1,0,0
بجيب لنفسي هديه وش تنصحوني اهديني فخرنا منصور الزهراني الساهر قيصر الترند البرنس ريان محب,0,0,0,0,1,1,0,0,0,0,0
لم نعد نخاف من الموت فالحياه اصبحت ارعب من الموت يسعد صباحكوو 🤐 يشعر بالياس,0,0,0,1,0,0,0,1,0,0,0
يا فرنجيه مين ادك كل اناس بتحبك ما تشغل بالك في جبران مش محرز يضيعلك وقتك عرس الزعامه,0,0,0,0,1,1,0,0,0,0,0
اظن من الزوق انك تحترم اخواتك الصغيرين اللي بيمتحنوا مش عمال تلف و تسافر و تنزل صورك تحت المايه و احنا مطحونين ✋,1,0,0,0,0,0,0,0,0,0,0
اذا تكرر وقوع نوبات الهلع التلقائيه في نفس الموقف زاد الاحتمال في ظهور المخاوف المرضيه في مثل هذا الموقف وزاد احتمال استمرارها,0,1,0,1,0,0,0,0,0,0,0
مرهق يا امي و مذعور ايضا,1,0,0,1,0,0,0,0,1,0,0
الله يسعدك ويشافيك ويعافيك ويجعلها اخر الاوجاع ياااا رب💐,0,0,0,0,0,1,1,0,0,0,0
مبقتشي خايف من الفاينال رهبه الامتحان اللي كانت ملازمني عند اي امتحان هي اللي كانت بتخليني اذاكر والرهبه دي راحت ودي مش حاجه كويسه خالص,0,0,0,1,0,0,0,1,0,0,0
ثم ضاقت فجاه بيگ ثم رب مش ناسيگ ثم فرحه ف الطريق ثم تفرج بعد ضيق 😍✋🌸,0,0,0,0,1,1,1,0,0,0,0
ليش ادفع فلوس عشان اتوتر و كل شوي انقز,1,0,1,0,0,0,0,1,0,0,0
انا يعتريني خوف عظيم ان مخاوفي بتكون حقيقيه ومش مجرد وهم,0,0,0,1,0,0,0,0,0,0,0
لقد انهالت علي نوبات من الغضب شعرت انني ساموت مرات عديده من شده الغليان في دمي لكنني انجو كعادتي بمفردتي الجم الغضب بالصمت وانجو,1,0,0,0,0,0,0,0,0,0,0
الفرحه انك تفرح حد غلبان بجد كفايه عيون الفرحه والسعاده لما يفرح بتحس انك انسان ليك قيمه ❤,0,0,0,0,1,1,0,0,0,0,0
كل سنه وانت طيب يا ابو موزوو ياسبب فرحتنا وانشكاحنا دايما دمت نعمه علينا 😍 😍 يونس والمعلمين بيعيدوا,0,0,0,0,1,1,1,0,0,0,0
شعور الانتصار ✌ 🏼 ️ 💪 🏼,0,0,0,0,1,0,1,0,0,0,1
اذا مر عليكم موقف كريه كيف تحاولون تنسونه وبالمقابل هو اكبر مخاوفكم 💔 😓,1,0,0,1,0,0,0,0,1,0,0
انتقام السلاطين خلااص حتي في تويتر مسويين ازعاج بلعبتكم السخيفه 😤,1,0,1,0,0,0,0,1,0,0,0
السنه الي فاتت شله النقاد الالكترونين صدعو الي خلفونا بافراح القبه اتفرجت عليه عجبني فشخ في وقته فات سنه اهو اكتشفت انه مسلسل خريان,1,0,0,0,0,0,0,0,0,0,0
كان باستطاعتك ان تداري سوء مزاجي ونبره الهلع في صوتي وال لست علي ما يرام المختبئه خلف بخير كان بامكانك فهم تناقضاتي لكنك لا تريد فضيعتني,1,0,0,0,0,0,0,0,1,0,0
الم يان لاسيادنا الباشوات في الوزاره السياديه ان يتقوا الله في دماء اطفال واجنه ونساء ورجال عبيد احسانهم المصريين الم يان لهم وقف الطغيان,1,0,1,0,0,0,0,0,1,0,0
والله كابه غير طبيعيه بعدين عطني حل معقول ماطلع معك الا انتحر 😂,0,0,0,0,0,0,0,1,1,0,0
انا حقيقي مرعوب اصل انتو مش فاهمين الموقف دي المواد اللي كنت مذاكرها يا جماعه هاعاهاهاهاهيهيخههخه,0,0,0,1,0,0,0,0,0,0,0
ايش اجاوب وانتي داري عارف الحال بوضوحيمن يصدقني اذا قلت الفراق بلا سبب🎶🖤🖤,0,0,0,0,0,0,0,0,1,0,0
ايه مذعوره وبتموت خوف وش الي يضحك في الموضوع 😏,0,0,0,1,0,0,0,0,0,0,0
عارف اما تبقا قاعد كدا و حد يقولك مالك بترد عليه بتنهيده و تفر من عينك دمعه سخنه بتدل عن حرقه قلبك و بعدها تمسحها و تقول كويس,0,0,0,0,0,0,0,1,1,0,0
الشتيمه ما الا انها تعبير عن قليل من السخط والضغط اللي جوانا 💔,1,0,1,0,0,0,0,0,1,0,0
اذا خلصت كل مسلسلاتك وافلامك وما عندك شي تتابعه تحس انك سنقل فعلا 😝 😂 ضحك استهبال افلام مسلسلات اضحك كسل احباط,1,0,0,0,1,0,0,0,1,0,0
والله م عايز غير كوبايه شاي وبوسه حب ورضا بالحال 🌸 💙,0,0,0,0,1,1,1,0,0,0,0
